market,ticker,name,close,RS%,52週位置%,ボラ収縮,出来高倍率,MA25乖離%,RSI14,タイプ
JP,3024.T,クリエイト,1157.0,80.0,56.4,0.36,0.56,1.9,69.9,ブレイク待ち
JP,4441.T,トビラシステムズ,1456.0,80.0,69.7,0.41,0.69,-6.6,26.0,ブレイク待ち
JP,4612.T,日本ペイントホールディングス,1201.0,80.0,75.5,0.51,0.87,0.5,48.3,ブレイク待ち
JP,8242.T,エイチ・ツー・オー　リテイリング,2954.0,80.0,91.1,0.57,0.75,3.7,62.0,ブレイク待ち
JP,1376.T,カネコ種苗,1638.0,79.0,55.4,0.51,0.74,4.9,84.9,ブレイク待ち
JP,1795.T,マサル,5580.0,79.0,76.9,0.57,0.48,1.9,56.9,ブレイク待ち
JP,3447.T,信和,1030.0,79.0,79.0,0.41,0.77,1.8,63.4,ブレイク待ち
JP,5982.T,マルゼン,4150.0,79.0,87.7,0.46,0.65,3.0,61.5,ブレイク待ち
JP,1762.T,高松コンストラクショングループ,4000.0,78.0,65.1,0.56,0.72,4.4,70.2,ブレイク待ち
JP,3490.T,アズ企画設計,3190.0,78.0,80.6,0.38,0.8,2.6,66.7,ブレイク待ち
JP,3583.T,オーベクス,1308.0,78.0,55.8,0.42,0.48,0.4,57.7,ブレイク待ち
JP,4095.T,日本パーカライジング,1710.0,78.0,70.5,0.29,0.63,1.1,64.3,ブレイク待ち
JP,8079.T,正栄食品工業,4560.0,78.0,93.1,0.52,0.51,3.2,63.6,ブレイク待ち
JP,8104.T,クワザワホールディングス,693.0,78.0,92.3,0.34,0.56,0.9,50.8,ブレイク待ち
JP,8306.T,三菱ＵＦＪフィナンシャル・グループ,3508.0,78.0,81.2,0.47,0.83,-2.6,45.9,ブレイク待ち
JP,8354.T,ふくおかフィナンシャルグループ,7564.0,78.0,90.5,0.47,0.86,0.5,56.4,ブレイク待ち
JP,9854.T,愛眼,284.0,78.0,74.4,0.45,0.38,2.5,69.4,ブレイク待ち
JP,3950.T,ザ・パック,1509.0,77.0,95.8,0.36,0.61,3.6,65.6,ブレイク待ち
JP,8628.T,松井証券,1109.0,77.0,93.8,0.5,0.65,2.1,69.5,ブレイク待ち
JP,8697.T,日本取引所グループ,2238.0,77.0,86.2,0.54,0.8,0.2,56.3,ブレイク待ち
JP,4242.T,タカギセイコー,1797.0,76.0,66.0,0.49,0.43,-1.8,39.7,ブレイク待ち
JP,4373.T,シンプレクス・ホールディングス,1166.0,76.0,87.4,0.57,0.77,4.8,55.6,ブレイク待ち
JP,5232.T,住友大阪セメント,5531.0,76.0,66.0,0.54,0.6,-2.2,52.2,ブレイク待ち
JP,7421.T,カッパ・クリエイト,1609.0,76.0,74.1,0.49,0.58,2.2,45.4,ブレイク待ち
JP,2907.T,あじかん,1519.0,75.0,66.0,0.23,0.5,-0.3,33.6,ブレイク待ち
JP,3467.T,アグレ都市デザイン,2845.0,75.0,87.8,0.48,0.76,2.3,59.2,ブレイク待ち
JP,4928.T,ノエビアホールディングス,4875.0,75.0,77.8,0.6,0.79,2.3,44.0,ブレイク待ち
JP,5933.T,アルインコ,1143.0,75.0,70.1,0.44,0.71,3.4,65.8,ブレイク待ち
JP,7551.T,ウェッズ,730.0,75.0,72.7,0.44,0.74,2.2,52.4,ブレイク待ち
JP,1840.T,土屋ホールディングス,250.0,74.0,70.9,0.35,0.82,1.8,63.2,ブレイク待ち
JP,2503.T,キリンホールディングス,3038.0,74.0,88.3,0.57,0.79,2.2,56.1,ブレイク待ち
JP,7254.T,ユニバンス,804.0,74.0,70.2,0.45,0.81,-0.1,51.1,ブレイク待ち
JP,9906.T,藤井産業,4250.0,74.0,57.8,0.38,0.73,2.9,61.3,ブレイク待ち
JP,2122.T,インタースペース,1422.0,73.0,88.9,0.23,0.71,1.2,59.0,ブレイク待ち
JP,4577.T,ダイト,1363.0,73.0,60.6,0.6,0.75,5.8,80.6,ブレイク待ち
JP,4732.T,ユー・エス・エス,1960.0,73.0,66.2,0.38,0.82,-1.6,36.5,ブレイク待ち
JP,6165.T,パンチ工業,526.0,73.0,70.2,0.54,0.54,3.1,62.8,ブレイク待ち
JP,6291.T,日本エアーテック,1352.0,73.0,81.4,0.46,0.68,1.5,53.0,ブレイク待ち
JP,8253.T,クレディセゾン,4657.0,73.0,79.5,0.57,0.8,0.2,56.6,ブレイク待ち
JP,9475.T,昭文社ホールディングス,525.0,73.0,64.9,0.52,0.68,1.8,51.1,ブレイク待ち
JP,5900.T,ダイケン,877.0,72.0,90.0,0.5,0.33,2.6,69.6,ブレイク待ち
JP,8097.T,三愛オブリ,2414.0,72.0,67.3,0.49,0.87,4.1,61.4,ブレイク待ち
JP,9869.T,加藤産業,6610.0,72.0,68.2,0.59,0.65,3.5,61.1,ブレイク待ち
JP,3774.T,インターネットイニシアティブ,3381.0,71.0,82.7,0.4,0.89,-3.2,42.0,ブレイク待ち
JP,5261.T,リソルホールディングス,7720.0,71.0,67.0,0.54,0.59,-0.4,44.0,ブレイク待ち
JP,5922.T,那須電機鉄工,20230.0,71.0,92.2,0.49,0.88,2.4,57.6,ブレイク待ち
JP,6178.T,日本郵政,2336.0,71.0,82.3,0.5,0.77,-2.4,44.5,ブレイク待ち
JP,7119.T,ハルメクホールディングス,1724.0,71.0,93.3,0.55,0.9,1.5,69.8,ブレイク待ち
JP,8095.T,アステナホールディングス,538.0,71.0,93.2,0.59,0.7,3.4,85.1,ブレイク待ち
JP,9908.T,日本電計,2711.0,71.0,88.9,0.59,0.74,1.6,55.9,ブレイク待ち
JP,3181.T,買取王国,1069.0,70.0,82.8,0.49,0.41,-0.2,50.5,ブレイク待ち
JP,7616.T,コロワイド,2050.5,70.0,77.7,0.52,0.83,1.4,49.0,ブレイク待ち
JP,9365.T,トレーディア,1635.0,70.0,76.7,0.48,0.34,-0.6,33.1,ブレイク待ち
US,CORT,Corcept Therapeutics Incorporated,122.25,100.0,98.7,0.58,0.66,13.4,66.3,ブレイク待ち
US,MAN,ManpowerGroup,61.45000076293945,100.0,97.3,0.36,0.85,10.8,76.8,ブレイク待ち
US,CBRL,Cracker Barrel,57.650001525878906,99.0,85.6,0.36,0.55,2.6,49.6,ブレイク待ち
US,EAT,"Brinker International, Inc.",246.05999755859375,99.0,95.0,0.52,0.72,12.8,62.1,ブレイク待ち
US,GSHD,"Goosehead Insurance, Inc.",72.5199966430664,99.0,68.8,0.36,0.56,12.9,66.4,ブレイク待ち
US,NEO,"NeoGenomics Laboratories, Inc.",16.979999542236328,99.0,99.1,0.53,0.52,9.4,62.0,ブレイク待ち
US,NSP,Insperity,52.790000915527344,99.0,88.5,0.31,0.43,2.5,47.4,ブレイク待ち
US,NWL,Newell Brands,6.090000152587891,99.0,74.4,0.54,0.45,6.1,43.5,ブレイク待ち
US,AXON,Axon Enterprise,627.75,98.0,63.4,0.55,0.66,10.2,56.7,ブレイク待ち
US,EPC,Edgewell Personal Care,28.56999969482422,98.0,90.3,0.24,0.6,1.7,56.6,ブレイク待ち
US,HNI,HNI Corporation,49.22999954223633,98.0,85.1,0.4,0.54,6.6,59.4,ブレイク待ち
US,KMX,"CarMax, Inc.",62.130001068115234,98.0,97.3,0.31,0.63,6.2,63.5,ブレイク待ち
US,LFST,Lifestance Health,12.470000267028809,98.0,94.0,0.51,0.77,9.2,71.9,ブレイク待ち
US,RHI,Robert Half,44.75,98.0,95.5,0.52,0.81,9.0,74.4,ブレイク待ち
US,VSXY,Victoria's Secret,85.38999938964844,98.0,78.9,0.4,0.6,-4.1,44.7,ブレイク待ち
US,TECH,Bio-Techne,72.31999969482422,97.0,99.0,0.04,0.63,0.4,54.8,ブレイク待ち
US,PRGS,Progress Software Corporation,44.36000061035156,97.0,87.2,0.38,0.52,6.6,65.9,ブレイク待ち
US,RNG,"RingCentral, Inc.",67.01000213623047,97.0,96.8,0.54,0.73,16.6,73.9,ブレイク待ち
US,EXPE,Expedia Group,321.6300048828125,96.0,91.1,0.59,0.84,6.4,63.5,ブレイク待ち
US,BJRI,"BJ's Restaurants, Inc.",66.76000213623047,96.0,83.0,0.36,0.7,-1.6,45.9,ブレイク待ち
US,BLFS,"BioLife Solutions, Inc.",37.099998474121094,96.0,95.1,0.6,0.53,11.9,89.1,ブレイク待ち
US,MLKN,"MillerKnoll, Inc.",23.030000686645508,96.0,84.6,0.27,0.61,-0.4,38.2,ブレイク待ち
US,PTGX,"Protagonist Therapeutics, Inc.",154.32000732421875,96.0,93.9,0.44,0.76,7.5,75.6,ブレイク待ち
US,VLO,Valero Energy,348.8599853515625,95.0,98.2,0.51,0.72,9.2,74.9,ブレイク待ち
US,AGYS,"Agilysys, Inc.",113.80000305175781,95.0,62.4,0.47,0.84,5.2,56.9,ブレイク待ち
US,AMRX,Amneal Pharmaceuticals,17.90999984741211,95.0,86.6,0.37,0.74,-1.1,39.6,ブレイク待ち
US,MMSI,"Merit Medical Systems, Inc.",90.77999877929688,95.0,88.7,0.58,0.77,7.4,70.1,ブレイク待ち
US,PAYO,Payoneer Global Inc.,7.110000133514404,95.0,97.7,0.07,0.48,-0.1,50.0,ブレイク待ち
US,BBY,Best Buy,85.88999938964844,94.0,85.1,0.54,0.72,0.3,51.4,ブレイク待ち
US,TMO,Thermo Fisher Scientific,629.27001953125,94.0,92.9,0.44,0.86,8.4,74.5,ブレイク待ち
US,FTRE,Fortrea,18.389999389648438,94.0,78.2,0.56,0.7,-1.4,47.0,ブレイク待ち
US,SAFT,"Safety Insurance Group, Inc.",103.58999633789062,94.0,99.6,0.02,0.77,5.1,64.9,ブレイク待ち
US,PYPL,PayPal,61.54999923706055,93.0,56.7,0.32,0.64,4.9,67.7,ブレイク待ち
US,FA,First Advantage Corporation,20.899999618530273,93.0,74.0,0.55,0.76,-1.1,52.2,ブレイク待ち
US,ICUI,ICU Medical,182.83999633789062,93.0,87.5,0.57,0.77,6.2,61.2,ブレイク待ち
US,DLTR,Dollar Tree,131.47999572753906,92.0,81.1,0.44,0.67,2.9,55.7,ブレイク待ち
US,GPC,Genuine Parts Company,133.9600067138672,92.0,71.0,0.34,0.65,3.3,62.1,ブレイク待ち
US,CNK,"Cinemark Holdings, Inc.",36.599998474121094,92.0,86.3,0.52,0.66,1.9,40.3,ブレイク待ち
US,CNMD,CONMED Corporation,51.06999969482422,92.0,77.9,0.49,0.56,7.6,45.5,ブレイク待ち
US,CON,"Concentra Group Holdings Parent, Inc.",35.0,92.0,94.8,0.51,0.78,6.4,67.8,ブレイク待ち
US,LTH,"Life Time Group Holdings, Inc.",45.11000061035156,92.0,90.8,0.3,0.75,2.3,55.3,ブレイク待ち
US,PARR,"Par Pacific Holdings, Inc.",79.02999877929688,91.0,86.5,0.58,0.84,1.1,46.3,ブレイク待ち
US,SLG,SL Green Realty,57.45000076293945,91.0,72.0,0.5,0.8,4.8,62.7,ブレイク待ち
US,VCTR,"Victory Capital Holdings, Inc.",115.62999725341797,91.0,93.7,0.6,0.9,8.6,69.2,ブレイク待ち
US,ZD,Ziff Davis,56.08000183105469,91.0,94.4,0.52,0.74,4.2,56.5,ブレイク待ち
US,ABT,Abbott Laboratories,116.63999938964844,90.0,62.4,0.44,0.74,8.4,80.7,ブレイク待ち
US,FDS,FactSet,299.9100036621094,90.0,57.0,0.51,0.64,9.3,70.6,ブレイク待ち
US,WTW,Willis Towers Watson,341.989990234375,90.0,90.4,0.54,0.74,5.2,50.4,ブレイク待ち
US,CARG,CarGurus,36.849998474121094,90.0,70.5,0.53,0.56,1.7,49.7,ブレイク待ち
US,CCS,"Century Communities, Inc.",69.77999877929688,90.0,78.3,0.34,0.65,0.8,52.4,ブレイク待ち
US,ETSY,Etsy,81.02999877929688,90.0,84.2,0.42,0.79,-1.3,45.4,ブレイク待ち
US,GKOS,Glaukos Corp.,184.88999938964844,90.0,94.3,0.5,0.64,7.9,69.0,ブレイク待ち
US,SBH,"Sally Beauty Holdings, Inc.",16.56999969482422,90.0,78.8,0.45,0.75,4.5,55.1,ブレイク待ち
US,TILE,"Interface, Inc.",38.939998626708984,90.0,90.3,0.59,0.8,8.7,72.7,ブレイク待ち
US,INCY,Incyte,127.80999755859375,89.0,90.7,0.42,0.76,5.3,74.5,ブレイク待ち
US,IP,International Paper,41.4900016784668,89.0,58.3,0.37,0.53,1.6,50.2,ブレイク待ち
US,J,Jacobs Solutions,150.0800018310547,89.0,70.7,0.57,0.71,6.8,74.0,ブレイク待ち
US,PAYX,Paychex,124.4749984741211,89.0,70.0,0.37,0.76,4.9,64.6,ブレイク待ち
US,SWK,Stanley Black & Decker,100.0199966430664,89.0,89.1,0.52,0.89,2.7,54.3,ブレイク待ち
US,ALRM,"Alarm.Com, Inc.",57.5099983215332,89.0,88.8,0.38,0.7,4.6,60.9,ブレイク待ち
US,SW,Smurfit Westrock,49.38999938964844,88.0,83.6,0.48,0.74,3.6,58.8,ブレイク待ち
US,ALKS,Alkermes plc,48.33000183105469,88.0,75.9,0.36,0.55,-3.6,43.5,ブレイク待ち
US,GPN,Global Payments,93.48999786376953,87.0,93.9,0.39,0.54,7.5,67.0,ブレイク待ち
US,ADUS,Addus HomeCare Corp.,120.80999755859375,87.0,90.1,0.44,0.83,3.6,59.1,ブレイク待ち
US,BOX,"Box, Inc.",32.90999984741211,87.0,92.3,0.45,0.73,3.8,58.5,ブレイク待ち
US,KFY,Korn/Ferry International,85.05999755859375,87.0,96.6,0.35,0.58,3.2,61.0,ブレイク待ち
US,LGND,"Ligand Pharmaceuticals, Inc.",286.2900085449219,87.0,76.2,0.34,0.5,-2.8,45.1,ブレイク待ち
US,AJG,Arthur J. Gallagher & Co.,263.80999755859375,86.0,59.5,0.41,0.74,4.4,70.9,ブレイク待ち
US,MU,Micron Technology,966.780029296875,86.0,74.7,0.58,0.61,6.8,68.8,ブレイク待ち
US,IPAR,"Inter Parfums, Inc.",115.5999984741211,86.0,73.7,0.46,0.88,-4.3,37.7,ブレイク待ち
US,THRM,Gentherm Incorporated,40.470001220703125,86.0,63.1,0.29,0.79,-2.2,45.4,ブレイク待ち
US,DHR,Danaher Corporation,218.85000610351562,85.0,70.7,0.56,0.81,9.4,72.8,ブレイク待ち
US,DGX,Quest Diagnostics,244.38999938964844,85.0,98.3,0.38,0.88,5.1,78.1,ブレイク待ち
US,LGIH,LGI Homes,58.15999984741211,85.0,68.5,0.43,0.69,-0.3,53.7,ブレイク待ち
US,PRKS,United Parks & Resorts,45.33000183105469,85.0,58.8,0.59,0.59,0.5,48.9,ブレイク待ち
US,SCHW,Charles Schwab Corporation,112.30000305175781,84.0,99.6,0.35,0.65,5.2,75.4,ブレイク待ち
US,HUM,Humana,378.8800048828125,84.0,81.2,0.33,0.72,-0.6,52.5,ブレイク待ち
US,MRVL,Marvell Technology,237.0399932861328,84.0,65.4,0.54,0.7,13.4,65.0,ブレイク待ち
US,HRMY,"Harmony Biosciences Holdings, Inc.",38.150001525878906,84.0,82.3,0.59,0.72,2.2,61.3,ブレイク待ち
US,PEB,Pebblebrook Hotel Trust,18.479999542236328,84.0,85.4,0.46,0.54,-1.4,33.8,ブレイク待ち
US,USPH,"U.S. Physical Therapy, Inc.",78.20999908447266,84.0,56.7,0.57,0.66,0.0,51.1,ブレイク待ち
US,WKC,World Kinect Corporation,35.95000076293945,84.0,72.4,0.42,0.67,-4.1,26.8,ブレイク待ち
US,ABBV,AbbVie,264.9599914550781,83.0,96.7,0.45,0.76,4.4,74.4,ブレイク待ち
US,ALLE,Allegion,162.30999755859375,83.0,64.2,0.4,0.77,1.7,51.9,ブレイク待ち
US,WSM,"Williams-Sonoma, Inc.",237.5800018310547,83.0,80.6,0.46,0.76,-0.0,47.1,ブレイク待ち
US,BFH,"Bread Financial Holdings, Inc.",105.91000366210938,83.0,85.8,0.44,0.68,-1.8,40.1,ブレイク待ち
US,RELY,Remitly,26.670000076293945,83.0,96.8,0.51,0.73,10.1,60.7,ブレイク待ち
US,AMP,Ameriprise Financial,555.5900268554688,82.0,88.7,0.3,0.67,1.1,52.5,ブレイク待ち
US,HIW,Highwoods Properties,31.399999618530273,82.0,73.0,0.52,0.48,-2.8,32.5,ブレイク待ち
US,WLY,John Wiley & Sons,51.58000183105469,82.0,79.8,0.48,0.68,-0.4,43.5,ブレイク待ち
US,SJM,J.M. Smucker Company (The),124.31999969482422,81.0,91.5,0.43,0.66,4.0,66.7,ブレイク待ち
US,STT,State Street Corporation,187.1300048828125,81.0,91.1,0.49,0.62,0.8,56.0,ブレイク待ち
US,ACIW,ACI Worldwide,51.86000061035156,81.0,60.0,0.49,0.8,-5.9,23.0,ブレイク待ち
US,MATX,"Matson, Inc.",222.8000030517578,81.0,94.5,0.58,0.59,5.3,66.2,ブレイク待ち
US,NIC,Nicolet Bankshares,173.22999572753906,81.0,89.7,0.26,0.53,0.2,49.3,ブレイク待ち
US,COO,Cooper Companies (The),76.22000122070312,80.0,56.0,0.41,0.52,3.1,60.4,ブレイク待ち
US,ACA,"Arcosa, Inc.",144.89999389648438,80.0,96.5,0.05,0.68,-0.1,43.3,ブレイク待ち
US,ACHC,Acadia Healthcare,27.81999969482422,80.0,67.2,0.58,0.7,-10.3,38.7,ブレイク待ち
US,CNXN,"PC Connection, Inc.",77.93000030517578,80.0,68.9,0.55,0.81,-4.6,21.4,ブレイク待ち
US,VCEL,Vericel,42.68000030517578,80.0,67.4,0.44,0.9,-5.1,30.6,ブレイク待ち
US,COR,Cencora,318.0400085449219,79.0,55.2,0.45,0.65,1.3,56.2,ブレイク待ち
US,CPAY,Corpay,417.1300048828125,79.0,94.9,0.49,0.62,6.0,68.9,ブレイク待ち
US,HSIC,Henry Schein,88.5,79.0,87.8,0.49,0.75,1.1,60.3,ブレイク待ち
US,PCAR,Paccar,131.02999877929688,79.0,82.5,0.4,0.79,-0.3,47.5,ブレイク待ち
US,BAC,Bank of America,61.689998626708984,78.0,81.5,0.3,0.83,-1.6,44.7,ブレイク待ち
US,XYZ,"Block, Inc.",82.16000366210938,78.0,88.1,0.45,0.73,1.9,50.2,ブレイク待ち
US,MDT,Medtronic,93.3499984741211,78.0,60.7,0.54,0.75,6.6,74.6,ブレイク待ち
US,NMIH,"NMI Holdings, Inc.",45.15999984741211,78.0,86.7,0.36,0.76,2.2,56.1,ブレイク待ち
US,PRK,Park National Corp.,202.1300048828125,78.0,80.5,0.56,0.85,0.4,39.4,ブレイク待ち
US,NHC,"National Healthcare, Corp.",233.39999389648438,77.0,95.4,0.58,0.75,4.1,57.5,ブレイク待ち
US,SXT,Sensient Technologies,134.55999755859375,77.0,96.3,0.53,0.62,6.6,67.1,ブレイク待ち
US,WRLD,World Acceptance Corporation,188.27000427246094,77.0,66.5,0.41,0.53,-0.2,50.2,ブレイク待ち
US,ALL,Allstate,253.8300018310547,76.0,73.8,0.33,0.81,-2.9,42.2,ブレイク待ち
US,PKG,Packaging Corporation of America,252.7899932861328,76.0,89.5,0.37,0.72,1.4,52.6,ブレイク待ち
US,TRV,Travelers Companies (The),363.5799865722656,76.0,76.0,0.36,0.87,-3.2,39.0,ブレイク待ち
US,ZBH,Zimmer Biomet,100.9800033569336,76.0,74.9,0.54,0.57,5.3,60.5,ブレイク待ち
US,MMM,3M,178.9600067138672,75.0,87.0,0.31,0.8,0.5,54.5,ブレイク待ち
US,CTAS,Cintas,203.7899932861328,75.0,73.5,0.44,0.81,-0.1,49.5,ブレイク待ち
US,FBP,First BanCorp (Puerto Rico),28.520000457763672,75.0,87.3,0.27,0.69,-1.2,43.5,ブレイク待ち
US,MHO,"M/I Homes, Inc.",152.3699951171875,75.0,75.9,0.39,0.75,1.5,54.7,ブレイク待ち
US,WEN,The Wendy's Company,9.010000228881836,75.0,63.2,0.59,0.4,14.2,67.9,ブレイク待ち
US,WSBC,WesBanco,40.86000061035156,75.0,83.9,0.27,0.56,-1.8,38.0,ブレイク待ち
US,URI,United Rentals,1098.510009765625,74.0,83.1,0.6,0.88,-1.2,46.0,ブレイク待ち
US,JNJ,Johnson & Johnson,270.239990234375,73.0,94.0,0.47,0.83,3.6,71.6,ブレイク待ち
US,ABM,"ABM Industries, Inc.",46.810001373291016,73.0,74.8,0.3,0.63,-2.4,26.4,ブレイク待ち
US,INSW,"International Seaways, Inc.",99.5199966430664,73.0,95.3,0.59,0.86,6.1,59.6,ブレイク待ち
US,LXP,Lexington Realty Trust,60.900001525878906,73.0,96.1,0.06,0.68,0.3,67.9,ブレイク待ち
US,GEN,Gen Digital,28.93000030517578,72.0,79.1,0.48,0.88,4.5,55.3,ブレイク待ち
US,MRSH,Marsh McLennan,192.00999450683594,72.0,63.2,0.41,0.78,2.1,48.0,ブレイク待ち
US,MA,Mastercard,580.6300048828125,72.0,84.6,0.35,0.83,3.3,58.2,ブレイク待ち
US,MGM,MGM Resorts,43.7400016784668,72.0,65.0,0.39,0.49,-2.1,44.2,ブレイク待ち
US,PRU,Prudential Financial,121.1500015258789,72.0,81.7,0.36,0.7,-0.6,43.7,ブレイク待ち
US,RJF,Raymond James Financial,175.1999969482422,72.0,82.9,0.29,0.67,-0.3,44.6,ブレイク待ち
US,AWR,American States Water Company,88.62999725341797,72.0,91.5,0.49,0.56,1.6,69.4,ブレイク待ち
US,CBRE,CBRE Group,152.10000610351562,71.0,57.8,0.45,0.68,3.7,54.9,ブレイク待ち
US,JPM,JPMorgan Chase,351.5799865722656,71.0,82.9,0.32,0.68,-1.0,48.6,ブレイク待ち
US,PH,Parker Hannifin,1001.739990234375,71.0,74.5,0.55,0.86,-0.9,51.2,ブレイク待ち
US,CHCO,City Holding Company,144.47999572753906,71.0,87.4,0.33,0.6,0.5,45.6,ブレイク待ち
US,AMAT,Applied Materials,492.32000732421875,70.0,57.7,0.42,0.75,-5.5,44.0,ブレイク待ち
US,OFG,OFG Bancorp,52.22999954223633,70.0,88.1,0.32,0.67,-0.7,43.4,ブレイク待ち
